国家,日期,累计确诊,累计死亡,累计治愈
科威特,06.02,28649,14281,226
科威特,06.01,27762,12899,220
科威特,05.31,27043,11386,212
科威特,05.30,26192,10156,205
科威特,05.29,24112,8698,185
科威特,05.28,24112,8698,185
科威特,05.27,23267,7946,175
科威特,05.26,22575,7306,172
科威特,05.25,21967,6621,165
科威特,05.24,21302,6117,156
科威特,05.23,20464,5747,148
科威特,05.22,19564,5515,138
科威特,05.21,18609,5205,129
科威特,05.20,17568,4885,124
科威特,05.19,16764,4681,121
科威特,05.18,15691,4339,118
科威特,05.17,14850,4093,112
科威特,05.16,13802,3843,107
科威特,05.15,12860,3640,96
科威特,05.14,11975,3451,88
科威特,05.13,11028,3263,82
科威特,05.12,10277,3101,75
科威特,05.11,9286,2907,65
科威特,05.10,8688,2729,58
科威特,05.09,7623,2622,49
科威特,05.08,7208,2466,47
科威特,05.07,6567,2381,44
科威特,05.06,6289,2219,42
科威特,05.05,5804,2032,40
科威特,05.04,5278,1947,40
科威特,05.03,4983,1776,38
科威特,05.02,4619,1703,33
科威特,05.01,4377,1602,30
科威特,04.30,4024,1539,26
科威特,04.29,3740,1389,24
科威特,04.28,3440,1176,23
科威特,04.27,3288,1012,22
科威特,04.26,3075,806,20
科威特,04.25,2892,656,19
科威特,04.24,2614,613,15
科威特,04.23,2399,498,14
科威特,04.22,2248,443,13
科威特,04.21,2080,412,11
科威特,04.20,1995,367,9
科威特,04.19,1915,305,7
科威特,04.18,1751,280,6
科威特,04.17,1658,258,5
科威特,04.16,1524,225,3
科威特,04.15,1405,206,3
科威特,04.14,1355,176,3
科威特,04.13,1300,150,2
科威特,04.12,1234,142,1
科威特,04.11,1154,133,1
科威特,04.10,993,123,1
科威特,04.09,910,111,1
科威特,04.08,855,111,1
科威特,04.07,743,105,1
科威特,04.06,665,103,1
科威特,04.05,556,99,6
科威特,04.04,479,93,1
科威特,04.03,417,82,0
科威特,04.02,342,81,0
科威特,04.01,317,80,0
科威特,03.31,289,73,0
科威特,03.30,266,72,0
科威特,03.29,255,67,0
科威特,03.28,235,64,0
科威特,03.27,225,57,0
科威特,03.26,208,49,0
科威特,03.25,195,43,0
科威特,03.24,191,39,0
科威特,03.23,189,30,0
科威特,03.22,176,27,0
科威特,03.21,176,27,0
科威特,03.20,159,22,0
科威特,03.19,148,9,0
科威特,03.18,142,9,0
科威特,03.17,130,9,0
科威特,03.16,123,9,0
科威特,03.15,100,5,0
科威特,03.14,100,5,0
科威特,03.13,100,5,0
科威特,03.12,80,5,0
科威特,03.11,72,0,0
科威特,03.10,69,0,0
科威特,03.09,65,0,0
科威特,03.08,64,0,0
科威特,03.07,58,0,0
科威特,03.06,58,0,0
科威特,03.05,58,0,0
科威特,03.04,56,0,0
科威特,03.03,56,0,0
科威特,03.02,56,0,0
科威特,03.01,46,0,0
科威特,02.29,45,0,0
科威特,02.28,45,0,0
科威特,02.27,43,0,0
科威特,02.26,25,0,0
科威特,02.25,8,0,0
科威特,02.24,3,0,0
立陶宛,06.15,1773,1429,76
立陶宛,06.14,1768,1427,75
立陶宛,06.13,1763,1416,75
立陶宛,06.12,1756,1400,74
立陶宛,06.11,1752,1372,74
立陶宛,06.10,1733,1369,74
立陶宛,06.09,1727,1338,72
立陶宛,06.08,1720,1331,71
立陶宛,06.07,1714,1328,71
立陶宛,06.06,1705,1321,71
立陶宛,06.05,1694,1302,71
立陶宛,06.04,1687,1273,71
立陶宛,06.03,1684,1260,71
立陶宛,06.02,1682,1249,71
立陶宛,06.01,1678,1236,70
立陶宛,05.31,1675,1236,70
立陶宛,05.30,1670,1229,70
立陶宛,05.29,1662,1216,68
立陶宛,05.28,1656,1193,68
立陶宛,05.27,1647,1184,66
立陶宛,05.26,1639,1165,65
立陶宛,05.25,1635,1138,63
立陶宛,05.24,1623,1138,63
立陶宛,05.23,1616,1135,63
立陶宛,05.22,1604,1111,61
立陶宛,05.21,1594,1049,61
立陶宛,05.20,1577,1049,60
立陶宛,05.19,1562,1025,60
立陶宛,05.18,1547,997,59
立陶宛,05.17,1541,997,56
立陶宛,05.16,1534,988,55
立陶宛,05.15,1511,934,54
立陶宛,05.14,1511,934,54
立陶宛,05.13,1505,908,54
立陶宛,05.12,1491,850,50
立陶宛,05.11,1485,833,50
立陶宛,05.10,1479,828,50
立陶宛,05.09,1449,828,49
立陶宛,05.08,1449,765,49
立陶宛,05.07,1449,739,49
立陶宛,05.06,1449,718,48
立陶宛,05.05,1449,678,46
立陶宛,05.04,1449,638,46
立陶宛,05.03,1449,635,46
立陶宛,05.02,1449,632,46
立陶宛,05.01,1449,594,45
立陶宛,04.30,1449,589,45
立陶宛,04.29,1449,563,45
立陶宛,04.28,1449,536,44
立陶宛,04.27,1449,474,41
立陶宛,04.26,1438,467,41
立陶宛,04.25,1426,460,41
立陶宛,04.24,1410,430,40
立陶宛,04.23,1398,399,38
立陶宛,04.22,1370,357,38
立陶宛,04.21,1350,298,37
立陶宛,04.20,1326,242,37
立陶宛,04.19,1298,242,35
立陶宛,04.18,1239,228,33
立陶宛,04.17,1149,210,32
立陶宛,04.16,1128,178,30
立陶宛,04.15,1091,138,29
立陶宛,04.14,1070,101,24
立陶宛,04.13,1062,101,24
立陶宛,04.12,1053,97,23
立陶宛,04.11,1026,54,23
立陶宛,04.10,999,54,22
立陶宛,04.09,955,8,16
立陶宛,04.08,912,8,15
立陶宛,04.07,880,8,15
立陶宛,04.06,843,8,14
立陶宛,04.05,771,7,10
立陶宛,04.04,696,7,7
立陶宛,04.03,696,7,7
立陶宛,04.02,649,7,7
立陶宛,04.01,533,7,7
立陶宛,03.31,491,7,7
立陶宛,03.30,460,1,7
立陶宛,03.29,382,1,7
立陶宛,03.28,358,1,5
立陶宛,03.27,290,1,4
立陶宛,03.26,255,1,3
立陶宛,03.25,209,1,1
立陶宛,03.24,160,1,1
立陶宛,03.23,131,1,1
立陶宛,03.22,101,1,1
立陶宛,03.21,63,0,0
立陶宛,03.20,33,0,0
立陶宛,03.19,33,0,0
立陶宛,03.18,22,0,0
立陶宛,03.17,17,0,0
立陶宛,03.16,12,0,0
立陶宛,03.15,8,0,0
立陶宛,03.14,6,0,0
立陶宛,03.13,3,0,0
立陶宛,03.12,3,0,0
立陶宛,03.11,3,0,0
立陶宛,03.10,1,0,0
立陶宛,03.09,1,0,0
立陶宛,03.08,1,0,0
立陶宛,03.07,1,0,0
立陶宛,03.06,1,0,0
立陶宛,03.05,1,0,0
立陶宛,03.04,1,0,0
立陶宛,03.03,1,0,0
立陶宛,03.02,1,0,0
立陶宛,03.01,1,0,0
立陶宛,02.29,1,0,0
立陶宛,02.28,1,0,0
罗马尼亚,06.15,22165,15817,1427
罗马尼亚,06.14,21999,15719,1410
罗马尼亚,06.13,21679,15635,1394
罗马尼亚,06.12,21404,15445,1380
罗马尼亚,06.11,21182,15283,1369
罗马尼亚,06.10,20945,15103,1360
罗马尼亚,06.09,20749,14910,1345
罗马尼亚,06.08,20604,14826,1339
罗马尼亚,06.07,20479,14638,1326
罗马尼亚,06.06,20290,14419,1318
罗马尼亚,06.05,20103,14145,1308
罗马尼亚,06.04,19907,13919,1299
罗马尼亚,06.03,19669,13800,1288
罗马尼亚,06.02,19517,13526,1279
罗马尼亚,06.01,19398,13426,1276
罗马尼亚,05.31,19257,13256,1262
罗马尼亚,05.30,19133,13046,1253
罗马尼亚,05.29,18982,12829,1240
罗马尼亚,05.28,18791,12629,1229
罗马尼亚,05.27,18594,12162,1223
罗马尼亚,05.26,18429,11874,1210
罗马尼亚,05.25,18283,11630,1202
罗马尼亚,05.24,18070,11399,1179
罗马尼亚,05.23,17857,11187,1170
罗马尼亚,05.22,17712,10777,1159
罗马尼亚,05.21,17585,10581,1151
罗马尼亚,05.20,17387,10356,1144
罗马尼亚,05.19,17191,10166,1126
罗马尼亚,05.18,17036,9930,1107
罗马尼亚,05.17,16871,9890,1104
罗马尼亚,05.16,16704,9574,1081
罗马尼亚,05.15,16437,9370,1056
罗马尼亚,05.14,16247,9053,1046
罗马尼亚,05.13,16002,7961,1016
罗马尼亚,05.12,15778,7685,991
罗马尼亚,05.11,15588,7245,972
罗马尼亚,05.10,15362,7051,952
罗马尼亚,05.09,15131,6912,929
罗马尼亚,05.08,14811,6423,898
罗马尼亚,05.07,14499,6144,881
罗马尼亚,05.06,14107,5788,858
罗马尼亚,05.05,13837,5454,841
罗马尼亚,05.04,13512,5269,803
罗马尼亚,05.03,13163,4869,790
罗马尼亚,05.02,12732,4547,755
罗马尼亚,05.01,12567,4328,726
罗马尼亚,04.30,12240,4017,695
罗马尼亚,04.29,11978,3569,681
罗马尼亚,04.28,11616,3404,650
罗马尼亚,04.27,11339,3141,631
罗马尼亚,04.26,11036,3054,608
罗马尼亚,04.25,10635,2890,579
罗马尼亚,04.24,10417,2817,552
罗马尼亚,04.23,10096,2478,541
罗马尼亚,04.22,9710,2406,508
罗马尼亚,04.21,9242,2153,482
罗马尼亚,04.20,8936,2017,469
罗马尼亚,04.19,8746,1892,434
罗马尼亚,04.18,8418,1730,417
罗马尼亚,04.17,8067,1508,411
罗马尼亚,04.16,7707,1357,392
罗马尼亚,04.15,7216,1217,362
罗马尼亚,04.14,6879,1051,351
罗马尼亚,04.13,6633,914,318
罗马尼亚,04.12,6300,852,306
罗马尼亚,04.11,5990,758,282
罗马尼亚,04.10,5467,729,265
罗马尼亚,04.09,5202,647,229
罗马尼亚,04.08,4761,528,210
罗马尼亚,04.07,4417,460,197
罗马尼亚,04.06,4057,406,157
罗马尼亚,04.05,3613,329,146
罗马尼亚,04.04,3183,283,133
罗马尼亚,04.03,3183,267,116
罗马尼亚,04.02,2738,252,94
罗马尼亚,04.01,2460,220,82
罗马尼亚,03.31,2245,220,65
罗马尼亚,03.30,1952,206,46
罗马尼亚,03.29,1760,169,38
罗马尼亚,03.28,1292,115,24
罗马尼亚,03.27,907,25,17
罗马尼亚,03.26,907,25,17
罗马尼亚,03.25,762,25,8
罗马尼亚,03.24,576,25,7
罗马尼亚,03.23,308,25,1
罗马尼亚,03.22,308,25,1
罗马尼亚,03.21,308,25,0
罗马尼亚,03.20,277,25,0
罗马尼亚,03.19,158,6,0
罗马尼亚,03.18,158,6,0
罗马尼亚,03.17,158,6,0
罗马尼亚,03.16,123,6,0
罗马尼亚,03.15,123,6,0
罗马尼亚,03.14,97,6,0
罗马尼亚,03.13,70,6,0
罗马尼亚,03.12,49,6,0
罗马尼亚,03.11,31,6,0
罗马尼亚,03.10,17,0,0
罗马尼亚,03.09,15,0,0
罗马尼亚,03.08,14,0,0
罗马尼亚,03.07,6,0,0
罗马尼亚,03.06,6,0,0
罗马尼亚,03.05,6,0,0
罗马尼亚,03.04,4,0,0
罗马尼亚,03.03,3,0,0
罗马尼亚,03.02,3,0,0
罗马尼亚,03.01,3,0,0
罗马尼亚,02.29,3,0,0
罗马尼亚,02.28,3,0,0
罗马尼亚,02.27,1,0,0
芬兰,06.15,7108,6200,326
芬兰,06.14,7104,6200,326
芬兰,06.13,7087,6200,325
芬兰,06.12,7073,6200,325
芬兰,06.11,7064,6200,325
芬兰,06.10,7040,5800,324
芬兰,06.09,7025,5800,324
芬兰,06.08,7001,5800,323
芬兰,06.07,6981,5800,323
芬兰,06.06,6964,5800,322
芬兰,06.05,6941,5800,322
芬兰,06.04,6911,5800,322
芬兰,06.03,6911,5500,321
芬兰,06.02,6887,5500,320
芬兰,06.01,6885,5500,320
芬兰,05.31,6859,5500,320
芬兰,05.30,6826,5500,316
芬兰,05.29,6776,5500,314
芬兰,05.28,6743,5500,313
芬兰,05.27,6692,5100,312
芬兰,05.26,6628,5100,312
芬兰,05.25,6599,5100,308
芬兰,05.24,6579,5000,307
芬兰,05.23,6568,5000,306
芬兰,05.22,6537,5000,306
芬兰,05.21,6493,5000,306
芬兰,05.20,6443,5000,304
芬兰,05.19,6399,5000,301
芬兰,05.18,6380,5000,300
芬兰,05.17,6347,5000,298
芬兰,05.16,6286,5000,297
芬兰,05.15,6228,4300,287
芬兰,05.14,6145,4300,287
芬兰,05.13,6054,4300,284
芬兰,05.12,6003,4300,275
芬兰,05.11,5984,4000,271
芬兰,05.10,5963,4000,267
芬兰,05.09,5880,4000,265
芬兰,05.08,5738,4000,260
芬兰,05.07,5673,3500,255
芬兰,05.06,5573,3500,252
芬兰,05.05,5412,3500,246
芬兰,05.04,5327,3500,240
芬兰,05.03,5254,3000,230
芬兰,05.02,5176,3000,220
芬兰,05.01,5051,3000,218
芬兰,04.30,4995,3000,211
芬兰,04.29,4906,2800,206
芬兰,04.28,4740,2800,199
芬兰,04.27,4695,2500,193
芬兰,04.26,4576,2500,190
芬兰,04.25,4475,2500,186
芬兰,04.24,4395,2500,177
芬兰,04.23,4284,2000,172
芬兰,04.22,4129,2000,149
芬兰,04.21,4014,2000,141
芬兰,04.20,3868,1700,98
芬兰,04.19,3783,1700,94
芬兰,04.18,3681,1700,90
芬兰,04.17,3489,1700,82
芬兰,04.16,3369,300,72
芬兰,04.15,3237,300,64
芬兰,04.14,3161,300,64
芬兰,04.13,3064,300,59
芬兰,04.12,2974,300,56
芬兰,04.11,2905,300,49
芬兰,04.10,2769,300,48
芬兰,04.09,2605,300,42
芬兰,04.08,2487,300,40
芬兰,04.07,2308,300,34
芬兰,04.06,2176,300,28
芬兰,04.05,1882,300,25
芬兰,04.04,1615,300,20
芬兰,04.03,1615,300,19
芬兰,04.02,1518,10,17
芬兰,04.01,1446,10,17
芬兰,03.31,1418,10,13
芬兰,03.30,1352,1,13
芬兰,03.29,1163,1,9
芬兰,03.28,1163,1,9
芬兰,03.27,880,1,5
芬兰,03.26,880,1,3
芬兰,03.25,792,1,1
芬兰,03.24,700,1,1
芬兰,03.23,626,1,1
芬兰,03.22,521,1,1
芬兰,03.21,521,1,1
芬兰,03.20,400,1,0
芬兰,03.19,359,1,0
芬兰,03.18,272,1,0
芬兰,03.17,272,1,0
芬兰,03.16,244,1,0
芬兰,03.15,244,1,0
芬兰,03.14,155,1,0
芬兰,03.13,155,1,0
芬兰,03.12,65,1,0
芬兰,03.11,40,1,0
芬兰,03.10,40,1,0
芬兰,03.09,30,1,0
芬兰,03.08,19,1,0
芬兰,03.07,19,1,0
芬兰,03.06,15,1,0
芬兰,03.05,12,1,0
芬兰,03.04,7,1,0
芬兰,03.03,7,1,0
芬兰,03.02,6,1,0
芬兰,03.01,3,1,0
芬兰,02.29,3,1,0
芬兰,02.28,1,1,0
芬兰,02.27,1,1,0
芬兰,02.26,1,1,0
芬兰,02.25,1,1,0
芬兰,02.24,1,1,0
芬兰,02.23,1,1,0
芬兰,02.22,1,1,0
芬兰,02.21,1,1,0
芬兰,02.20,1,1,0
芬兰,02.19,1,1,0
芬兰,02.18,1,1,0
芬兰,02.17,1,1,0
芬兰,02.16,1,1,0
芬兰,02.15,1,1,0
芬兰,02.14,1,1,0
芬兰,02.13,1,1,0
芬兰,02.12,1,1,0
芬兰,02.11,1,1,0
芬兰,02.10,1,1,0
芬兰,02.09,1,1,0
芬兰,02.08,1,1,0
芬兰,02.07,1,1,0
芬兰,02.06,1,1,0
芬兰,02.05,1,0,0
芬兰,02.04,1,0,0
芬兰,02.03,1,0,0
芬兰,02.02,1,0,0
芬兰,02.01,1,0,0
芬兰,01.31,1,0,0
芬兰,01.30,1,0,0
英国,06.15,297342,1284,41783
英国,06.14,295889,1283,41747
英国,06.13,294402,1283,41566
英国,06.12,292950,1279,41481
英国,06.11,292854,1269,41364
英国,06.10,290581,1261,40968
英国,06.09,288834,1255,40680
英国,06.08,288826,1240,40680
英国,06.07,286295,1239,40548
英国,06.06,286292,1230,40548
英国,06.05,283311,1224,40261
英国,06.04,281270,1224,39828
英国,06.03,279856,1224,39728
英国,06.02,277738,1221,39127
英国,06.01,276156,1190,38571
英国,05.31,274220,1187,38458
英国,05.30,272615,1173,38243
英国,05.29,270511,1168,37919
英国,05.28,268620,1166,37542
英国,05.27,266602,1162,37130
英国,05.26,266590,1161,37130
英国,05.25,260916,1151,36875
英国,05.24,258511,1149,36757
英国,05.23,255544,1142,36475
英国,05.22,252246,1134,36124
英国,05.21,252234,1116,36124
英国,05.20,250138,1099,35422
英国,05.19,247709,1090,34876
英国,05.18,244995,1058,34716
英国,05.17,241461,1058,34546
英国,05.16,241454,1049,34546
英国,05.15,234441,1045,33693
英国,05.14,234431,1032,33692
英国,05.13,230983,1025,33263
英国,05.12,226463,1015,32692
英国,05.11,224326,1002,32140
英国,05.10,216526,1002,31662
英国,05.09,212629,1001,31316
英国,05.08,207977,970,32313
英国,05.07,202359,957,32313
英国,05.06,196243,926,32313
英国,05.05,191832,910,28809
英国,05.04,187842,902,28520
英国,05.03,183500,901,28205
英国,05.02,178689,892,27583
英国,05.01,172481,861,26842
英国,04.30,166441,857,26166
英国,04.29,162350,813,21745
英国,04.28,158353,809,21158
英国,04.27,154038,781,20795
英国,04.26,149569,778,20428
英国,04.25,148377,737,20319
英国,04.24,143464,712,19506
英国,04.23,139243,701,18790
英国,04.22,134635,640,18141
英国,04.21,125856,603,16550
英国,04.20,124743,627,16509
英国,04.19,121168,627,16095
英国,04.18,115299,627,15497
英国,04.17,109754,627,14606
英国,04.16,103093,627,13729
英国,04.15,98476,627,12868
英国,04.14,94823,627,12125
英国,04.13,89554,627,11346
英国,04.12,84279,625,10612
英国,04.11,78991,599,9875
英国,04.10,65872,359,7993
英国,04.09,61487,351,7111
英国,04.08,55957,332,6171
英国,04.07,55242,312,6159
英国,04.06,48451,229,4943
英国,04.05,47806,215,4934
英国,04.04,41903,209,4313
英国,04.03,38168,192,3605
英国,04.02,34116,179,2921
英国,04.01,29841,179,2352
英国,03.31,25150,179,1789
英国,03.30,22141,151,1284
英国,03.29,19758,151,1237
英国,03.28,17089,135,1019
英国,03.27,14579,135,766
英国,03.26,9537,135,466
英国,03.25,8080,135,422
英国,03.24,6650,93,336
英国,03.23,5683,93,281
英国,03.22,5021,93,234
英国,03.21,3986,79,177
英国,03.20,3272,79,145
英国,03.19,2627,65,104
英国,03.18,2626,52,71
英国,03.17,1950,52,55
英国,03.16,1543,18,36
英国,03.15,1140,18,35
英国,03.14,1140,18,21
英国,03.13,798,18,10
英国,03.12,590,18,10
英国,03.11,456,18,6
英国,03.10,373,18,6
英国,03.09,319,18,3
英国,03.08,273,18,2
英国,03.07,206,18,2
英国,03.06,163,18,2
英国,03.05,90,8,0
英国,03.04,85,8,0
英国,03.03,51,8,0
英国,03.02,40,8,0
英国,03.01,35,8,0
英国,02.29,23,8,0
英国,02.28,19,8,0
英国,02.27,15,8,0
英国,02.26,13,8,0
英国,02.25,13,8,0
英国,02.24,13,8,0
英国,02.23,9,8,0
英国,02.22,9,8,0
英国,02.21,9,8,0
英国,02.20,9,8,0
英国,02.19,9,8,0
英国,02.18,9,8,0
英国,02.17,9,8,0
英国,02.16,9,8,0
英国,02.15,9,8,0
英国,02.14,9,0,0
英国,02.13,9,0,0
英国,02.12,8,0,0
英国,02.11,8,0,0
英国,02.10,8,0,0
英国,02.09,3,0,0
英国,02.08,3,0,0
英国,02.07,3,0,0
英国,02.06,3,0,0
英国,02.05,2,0,0
英国,02.04,2,0,0
英国,02.03,2,0,0
英国,02.02,2,0,0
英国,02.01,2,0,0
英国,01.31,2,0,0
荷兰,06.15,49155,322,6084
荷兰,06.14,48990,322,6078
荷兰,06.13,48847,322,6076
荷兰,06.12,48668,322,6072
荷兰,06.11,48458,322,6063
荷兰,06.10,48293,322,6061
荷兰,06.09,48109,322,6050
荷兰,06.08,47945,322,6035
荷兰,06.07,47780,322,6032
荷兰,06.06,47541,322,6030
荷兰,06.05,47358,322,6024
