城市,日期,累计确诊,累计治愈,现存确诊,累计死亡,现存无症状
河南,01.25,83,,82,1,0
河南,01.24,32,,32,,0
河南,01.23,9,,9,,0
河南,01.22,6,,6,,0
河南,01.20,5,,5,,0
河南,01.19,1,,1,,0
湖南,06.14,1019,1015,0,4,1
湖南,06.13,1019,1015,0,4,0
湖南,06.12,1019,1015,0,4,0
湖南,06.11,1019,1015,0,4,0
湖南,06.10,1019,1015,0,4,0
湖南,06.09,1019,1015,0,4,0
湖南,06.08,1019,1015,0,4,0
湖南,06.07,1019,1015,0,4,0
湖南,06.06,1019,1015,0,4,0
湖南,06.05,1019,1015,0,4,0
湖南,06.04,1019,1015,0,4,0
湖南,06.03,1019,1015,0,4,0
湖南,06.02,1019,1015,0,4,0
湖南,06.01,1019,1015,0,4,0
湖南,05.31,1019,1015,0,4,0
湖南,05.30,1019,1015,0,4,0
湖南,05.29,1019,1015,0,4,0
湖南,05.28,1019,1015,0,4,0
湖南,05.27,1019,1015,0,4,0
湖南,05.26,1019,1015,0,4,0
湖南,05.25,1019,1015,0,4,0
湖南,05.24,1019,1015,0,4,0
湖南,05.23,1019,1015,0,4,0
湖南,05.22,1019,1015,0,4,0
湖南,05.21,1019,1015,0,4,0
湖南,05.20,1019,1015,0,4,0
湖南,05.19,1019,1015,0,4,0
湖南,05.18,1019,1015,0,4,0
湖南,05.17,1019,1015,0,4,0
湖南,05.16,1019,1015,0,4,0
湖南,05.15,1019,1015,0,4,0
湖南,05.14,1019,1015,0,4,0
湖南,05.13,1019,1015,0,4,0
湖南,05.12,1019,1015,0,4,0
湖南,05.11,1019,1015,0,4,0
湖南,05.10,1019,1015,0,4,0
湖南,05.09,1019,1015,0,4,0
湖南,05.08,1019,1015,0,4,0
湖南,05.07,1019,1015,0,4,0
湖南,05.06,1019,1015,0,4,0
湖南,05.05,1019,1015,0,4,0
湖南,05.04,1019,1015,0,4,0
湖南,05.03,1019,1015,0,4,0
湖南,05.02,1019,1015,0,4,0
湖南,05.01,1019,1015,0,4,0
湖南,04.30,1019,1015,0,4,0
湖南,04.29,1019,1015,0,4,0
湖南,04.28,1019,1015,0,4,0
湖南,04.27,1019,1015,0,4,0
湖南,04.26,1019,1015,0,4,0
湖南,04.25,1019,1015,0,4,0
湖南,04.24,1019,1015,0,4,0
湖南,04.23,1019,1015,0,4,0
湖南,04.22,1019,1015,0,4,0
湖南,04.21,1019,1015,0,4,1
湖南,04.20,1019,1015,0,4,1
湖南,04.19,1019,1015,0,4,1
湖南,04.18,1019,1015,0,4,1
湖南,04.17,1019,1015,0,4,1
湖南,04.16,1019,1014,1,4,1
湖南,04.15,1019,1014,1,4,1
湖南,04.14,1019,1014,1,4,1
湖南,04.13,1019,1014,1,4,1
湖南,04.12,1019,1014,1,4,1
湖南,04.11,1019,1014,1,4,1
湖南,04.10,1019,1014,1,4,1
湖南,04.09,1019,1014,1,4,1
湖南,04.08,1019,1014,1,4,1
湖南,04.07,1019,1014,1,4,2
湖南,04.06,1019,1014,1,4,1
湖南,04.05,1019,1014,1,4,3
湖南,04.04,1019,1014,1,4,3
湖南,04.03,1019,1014,1,4,3
湖南,04.02,1019,1014,1,4,4
湖南,04.01,1019,1014,1,4,4
湖南,03.31,1018,1014,0,4,4
湖南,03.30,1018,1014,0,4,0
湖南,03.29,1018,1014,0,4,0
湖南,03.28,1018,1014,0,4,0
湖南,03.27,1018,1014,0,4,0
湖南,03.26,1018,1014,0,4,0
湖南,03.25,1018,1014,0,4,0
湖南,03.24,1018,1014,0,4,0
湖南,03.23,1018,1014,0,4,0
湖南,03.22,1018,1014,0,4,0
湖南,03.21,1018,1014,0,4,0
湖南,03.20,1018,1014,0,4,0
湖南,03.19,1018,1014,0,4,0
湖南,03.18,1018,1014,0,4,0
湖南,03.17,1018,1014,0,4,0
湖南,03.16,1018,1014,0,4,0
湖南,03.15,1018,1014,0,4,0
湖南,03.14,1018,1014,0,4,0
湖南,03.13,1018,1009,5,4,0
湖南,03.12,1018,1004,10,4,0
湖南,03.11,1018,998,16,4,0
湖南,03.10,1018,995,19,4,0
湖南,03.09,1018,988,26,4,0
湖南,03.08,1018,979,35,4,0
湖南,03.07,1018,965,49,4,0
湖南,03.06,1018,959,55,4,0
湖南,03.05,1018,946,68,4,0
湖南,03.04,1018,933,81,4,0
湖南,03.03,1018,913,101,4,0
湖南,03.02,1018,892,122,4,0
湖南,03.01,1018,876,138,4,0
湖南,02.29,1018,853,161,4,0
湖南,02.28,1018,841,173,4,0
湖南,02.27,1017,820,193,4,0
湖南,02.26,1017,793,220,4,0
湖南,02.25,1016,779,233,4,0
湖南,02.24,1016,751,261,4,0
湖南,02.23,1016,721,291,4,0
湖南,02.22,1016,704,308,4,0
湖南,02.21,1013,670,339,4,0
湖南,02.20,1011,638,369,4,0
湖南,02.19,1010,578,428,4,0
湖南,02.18,1008,542,462,4,0
湖南,02.17,1007,501,502,4,0
湖南,02.16,1006,467,536,3,0
湖南,02.15,1004,430,571,3,0
湖南,02.14,1001,389,610,2,0
湖南,02.13,988,352,634,2,0
湖南,02.12,968,312,654,2,0
湖南,02.11,946,247,697,2,0
湖南,02.10,912,213,698,1,0
湖南,02.09,879,186,692,1,0
湖南,02.08,838,186,651,1,0
湖南,02.07,803,112,691,,0
湖南,02.06,772,91,681,,0
湖南,02.05,711,56,655,,0
湖南,02.04,661,35,626,,0
湖南,02.03,521,22,499,,0
湖南,02.02,463,16,447,,0
湖南,02.01,463,8,455,,0
湖南,01.31,389,8,381,,0
湖南,01.30,332,2,330,,0
湖南,01.29,277,,277,,0
湖南,01.28,221,,221,,0
湖南,01.27,143,,143,,0
湖南,01.26,100,,100,,0
湖南,01.25,65,,65,,0
湖南,01.24,43,,43,,0
湖南,01.23,24,,24,,0
湖南,01.22,9,,9,,0
湖南,01.21,4,,4,,0
重庆,06.14,582,573,3,6,14
重庆,06.13,580,573,1,6,10
重庆,06.12,579,573,0,6,9
重庆,06.11,579,573,0,6,8
重庆,06.10,579,573,0,6,8
重庆,06.09,579,573,0,6,7
重庆,06.08,579,573,0,6,7
重庆,06.07,579,573,0,6,7
重庆,06.06,579,573,0,6,7
重庆,06.05,579,573,0,6,7
重庆,06.04,579,573,0,6,7
重庆,06.03,579,573,0,6,6
重庆,06.02,579,573,0,6,6
重庆,06.01,579,573,0,6,5
重庆,05.31,579,573,0,6,5
重庆,05.30,579,573,0,6,5
重庆,05.29,579,573,0,6,5
重庆,05.28,579,573,0,6,6
重庆,05.27,579,573,0,6,6
重庆,05.26,579,573,0,6,6
重庆,05.25,579,573,0,6,7
重庆,05.24,579,573,0,6,8
重庆,05.23,579,573,0,6,8
重庆,05.22,579,573,0,6,8
重庆,05.21,579,573,0,6,9
重庆,05.20,579,573,0,6,9
重庆,05.19,579,573,0,6,8
重庆,05.18,579,573,0,6,8
重庆,05.17,579,573,0,6,8
重庆,05.16,579,573,0,6,8
重庆,05.15,579,573,0,6,12
重庆,05.14,579,573,0,6,11
重庆,05.13,579,573,0,6,13
重庆,05.12,579,573,0,6,16
重庆,05.11,579,573,0,6,17
重庆,05.10,579,573,0,6,16
重庆,05.09,579,573,0,6,16
重庆,05.08,579,573,0,6,16
重庆,05.07,579,573,0,6,17
重庆,05.06,579,573,0,6,19
重庆,05.05,579,573,0,6,20
重庆,05.04,579,573,0,6,22
重庆,05.03,579,573,0,6,20
重庆,05.02,579,573,0,6,19
重庆,05.01,579,573,0,6,20
重庆,04.30,579,573,0,6,20
重庆,04.29,579,573,0,6,22
重庆,04.28,579,573,0,6,20
重庆,04.27,579,573,0,6,19
重庆,04.26,579,573,0,6,20
重庆,04.25,579,573,0,6,23
重庆,04.24,579,573,0,6,22
重庆,04.23,579,573,0,6,22
重庆,04.22,579,570,3,6,22
重庆,04.21,579,570,3,6,20
重庆,04.20,579,570,3,6,19
重庆,04.19,579,570,3,6,18
重庆,04.18,579,570,3,6,17
重庆,04.17,579,570,3,6,17
重庆,04.16,579,570,3,6,17
重庆,04.15,579,570,3,6,17
重庆,04.14,579,570,3,6,16
重庆,04.13,579,570,3,6,14
重庆,04.12,579,570,3,6,13
重庆,04.11,579,570,3,6,13
重庆,04.10,579,570,3,6,8
重庆,04.09,579,570,3,6,8
重庆,04.08,579,570,3,6,7
重庆,04.07,579,570,3,6,7
重庆,04.06,579,570,3,6,12
重庆,04.05,579,570,3,6,12
重庆,04.04,579,570,3,6,12
重庆,04.03,579,570,3,6,11
重庆,04.02,579,570,3,6,11
重庆,04.01,579,570,3,6,11
重庆,03.31,579,570,3,6,11
重庆,03.30,579,570,3,6,0
重庆,03.29,579,570,3,6,0
重庆,03.28,579,570,3,6,0
重庆,03.27,578,570,2,6,0
重庆,03.26,578,570,2,6,0
重庆,03.25,578,570,2,6,0
重庆,03.24,578,570,2,6,0
重庆,03.23,578,570,2,6,0
重庆,03.22,577,570,1,6,0
重庆,03.21,576,570,0,6,0
重庆,03.20,576,570,0,6,0
重庆,03.19,576,570,0,6,0
重庆,03.18,576,570,0,6,0
重庆,03.17,576,570,0,6,0
重庆,03.16,576,570,0,6,0
重庆,03.15,576,570,0,6,0
重庆,03.14,576,569,1,6,0
重庆,03.13,576,566,4,6,0
重庆,03.12,576,564,6,6,0
重庆,03.11,576,554,16,6,0
重庆,03.10,576,547,23,6,0
重庆,03.09,576,542,28,6,0
重庆,03.08,576,527,43,6,0
重庆,03.07,576,526,44,6,0
重庆,03.06,576,520,50,6,0
重庆,03.05,576,512,58,6,0
重庆,03.04,576,502,68,6,0
重庆,03.03,576,490,80,6,0
重庆,03.02,576,469,101,6,0
重庆,03.01,576,450,120,6,0
重庆,02.29,576,438,132,6,0
重庆,02.28,576,422,148,6,0
重庆,02.27,576,401,169,6,0
重庆,02.26,576,384,186,6,0
重庆,02.25,576,372,198,6,0
重庆,02.24,576,349,221,6,0
重庆,02.23,575,335,234,6,0
重庆,02.22,573,328,239,6,0
重庆,02.21,572,316,250,6,0
重庆,02.20,567,299,262,6,0
重庆,02.19,560,274,281,5,0
重庆,02.18,555,254,296,5,0
重庆,02.17,553,225,323,5,0
重庆,02.16,551,207,339,5,0
重庆,02.15,544,184,355,5,0
重庆,02.14,537,152,380,5,0
重庆,02.13,529,128,397,4,0
重庆,02.12,518,102,413,3,0
重庆,02.11,505,79,423,3,0
重庆,02.10,486,66,418,2,0
重庆,02.09,468,51,415,2,0
重庆,02.08,446,39,405,2,0
重庆,02.07,426,31,393,2,0
重庆,02.06,411,24,385,2,0
重庆,02.05,389,15,372,2,0
重庆,02.04,366,14,350,2,0
重庆,02.03,337,9,326,2,0
重庆,02.02,300,7,291,2,0
重庆,02.01,262,3,258,1,0
重庆,01.31,238,1,236,1,0
重庆,01.30,206,1,205,,0
重庆,01.29,165,1,164,,0
重庆,01.28,147,,147,,0
重庆,01.27,132,,132,,0
重庆,01.26,110,,110,,0
重庆,01.25,75,,75,,0
重庆,01.24,57,,57,,0
重庆,01.23,27,,27,,0
重庆,01.22,9,,9,,0
重庆,01.21,5,,5,,0
安徽,06.14,991,985,0,6,0
安徽,06.13,991,985,0,6,0
安徽,06.12,991,985,0,6,0
安徽,06.11,991,985,0,6,0
安徽,06.10,991,985,0,6,0
安徽,06.09,991,985,0,6,0
安徽,06.08,991,985,0,6,0
安徽,06.07,991,985,0,6,0
安徽,06.06,991,985,0,6,0
安徽,06.05,991,985,0,6,0
安徽,06.04,991,985,0,6,0
安徽,06.03,991,985,0,6,0
安徽,06.02,991,985,0,6,0
安徽,06.01,991,985,0,6,0
安徽,05.31,991,985,0,6,0
安徽,05.30,991,985,0,6,0
安徽,05.28,991,985,0,6,0
安徽,05.27,991,985,0,6,0
安徽,05.26,991,985,0,6,0
安徽,05.25,991,985,0,6,0
安徽,05.24,991,985,0,6,0
安徽,05.23,991,985,0,6,0
安徽,05.22,991,985,0,6,0
安徽,05.21,991,985,0,6,0
安徽,05.20,991,985,0,6,0
安徽,05.19,991,985,0,6,0
安徽,05.18,991,985,0,6,0
安徽,05.17,991,985,0,6,0
安徽,05.16,991,985,0,6,0
安徽,05.15,991,985,0,6,0
安徽,05.14,991,985,0,6,0
安徽,05.13,991,985,0,6,0
安徽,05.12,991,985,0,6,0
安徽,05.11,991,985,0,6,0
安徽,05.10,991,985,0,6,0
安徽,05.09,991,985,0,6,0
安徽,05.08,991,985,0,6,1
安徽,05.07,991,985,0,6,1
安徽,05.06,991,985,0,6,1
安徽,05.05,991,985,0,6,1
安徽,05.04,991,985,0,6,1
安徽,05.03,991,985,0,6,1
安徽,05.02,991,985,0,6,1
安徽,05.01,991,985,0,6,1
安徽,04.30,991,985,0,6,1
安徽,04.29,991,985,0,6,1
安徽,04.28,991,985,0,6,1
安徽,04.27,991,985,0,6,1
安徽,04.26,991,985,0,6,2
安徽,04.25,991,985,0,6,2
安徽,04.24,991,985,0,6,2
安徽,04.23,991,984,1,6,2
安徽,04.22,991,984,1,6,2
安徽,04.21,991,984,1,6,2
安徽,04.20,991,984,1,6,2
安徽,04.19,991,984,1,6,2
安徽,04.18,991,984,1,6,2
安徽,04.17,991,984,1,6,3
安徽,04.16,991,984,1,6,3
安徽,04.15,991,984,1,6,3
安徽,04.14,991,984,1,6,3
安徽,04.13,991,984,1,6,3
安徽,04.12,991,984,1,6,4
安徽,04.11,991,984,1,6,3
安徽,04.10,991,984,1,6,4
安徽,04.09,991,984,1,6,4
安徽,04.08,991,984,1,6,5
安徽,04.07,990,984,0,6,7
安徽,04.06,990,984,0,6,7
安徽,04.05,990,984,0,6,8
安徽,04.04,990,984,0,6,8
安徽,04.03,990,984,0,6,8
安徽,04.02,990,984,0,6,0
安徽,04.01,990,984,0,6,0
安徽,03.31,990,984,0,6,0
安徽,03.30,990,984,0,6,0
安徽,03.29,990,984,0,6,0
安徽,03.28,990,984,0,6,0
安徽,03.27,990,984,0,6,0
安徽,03.26,990,984,0,6,0
安徽,03.25,990,984,0,6,0
安徽,03.24,990,984,0,6,0
安徽,03.23,990,984,0,6,0
安徽,03.22,990,984,0,6,0
安徽,03.21,990,984,0,6,0
安徽,03.20,990,984,0,6,0
安徽,03.19,990,984,0,6,0
安徽,03.18,990,984,0,6,0
安徽,03.17,990,984,0,6,0
安徽,03.16,990,984,0,6,0
安徽,03.15,990,984,0,6,0
安徽,03.14,990,984,0,6,0
安徽,03.13,990,984,0,6,0
安徽,03.12,990,984,0,6,0
安徽,03.11,990,984,0,6,0
安徽,03.10,990,984,0,6,0
安徽,03.09,990,984,0,6,0
安徽,03.08,990,984,0,6,0
安徽,03.07,990,981,3,6,0
安徽,03.06,990,979,5,6,0
安徽,03.05,990,970,14,6,0
安徽,03.04,990,956,28,6,0
安徽,03.03,990,941,43,6,0
安徽,03.02,990,917,67,6,0
安徽,03.01,990,888,96,6,0
安徽,02.29,990,868,116,6,0
安徽,02.28,990,842,142,6,0
安徽,02.27,990,814,170,6,0
安徽,02.26,989,764,219,6,0
安徽,02.25,989,727,256,6,0
安徽,02.24,989,692,291,6,0
安徽,02.23,989,648,335,6,0
安徽,02.22,989,620,363,6,0
安徽,02.21,989,567,416,6,0
安徽,02.20,988,500,482,6,0
安徽,02.19,987,424,557,6,0
安徽,02.18,986,361,619,6,0
安徽,02.17,982,293,683,6,0
安徽,02.16,973,266,701,6,0
安徽,02.15,962,232,724,6,0
安徽,02.14,950,198,746,6,0
安徽,02.13,934,166,762,6,0
安徽,02.12,910,128,777,5,0
安徽,02.11,889,108,777,4,0
安徽,02.10,860,88,768,4,0
安徽,02.09,830,73,754,3,0
安徽,02.08,779,59,719,1,0
安徽,02.07,733,47,686,,0
安徽,02.06,665,34,631,,0
安徽,02.05,591,23,568,,0
安徽,02.04,530,20,510,,0
安徽,02.03,480,14,466,,0
安徽,02.02,408,7,401,,0
安徽,02.01,340,5,335,,0
安徽,01.31,297,3,294,,0
安徽,01.30,237,3,234,,0
安徽,01.29,200,2,198,,0
安徽,01.28,152,,152,,0
安徽,01.27,106,,106,,0
安徽,01.26,70,,70,,0
安徽,01.25,60,,60,,0
安徽,01.24,39,,39,,0
安徽,01.23,15,,15,,0
安徽,01.22,1,,1,,0
四川,06.14,587,563,21,3,7
四川,06.13,583,563,17,3,6
四川,06.12,583,562,18,3,6
四川,06.11,582,561,18,3,5
四川,06.10,582,560,19,3,5
四川,06.09,582,558,21,3,5
四川,06.08,581,558,20,3,5
四川,06.07,581,558,20,3,6
四川,06.06,578,558,17,3,5
四川,06.05,578,558,17,3,5
四川,06.04,578,558,17,3,5
四川,06.03,577,558,16,3,7
四川,06.02,577,558,16,3,7
四川,06.01,577,558,16,3,7
四川,05.31,575,558,14,3,9
四川,05.30,564,558,3,3,3
四川,05.29,564,558,3,3,3
四川,05.28,564,558,3,3,4
四川,05.27,564,558,3,3,4
四川,05.26,564,558,3,3,4
四川,05.25,564,558,3,3,4
四川,05.24,564,558,3,3,4
四川,05.23,563,558,2,3,3
四川,05.22,563,558,2,3,2
四川,05.21,563,558,2,3,3
四川,05.20,561,558,0,3,4
四川,05.19,561,558,0,3,4
四川,05.18,561,558,0,3,5
四川,05.17,561,558,0,3,5
四川,05.16,561,558,0,3,5
四川,05.15,561,558,0,3,5
四川,05.14,561,558,0,3,5
四川,05.13,561,558,0,3,6
四川,05.12,561,558,0,3,6
四川,05.11,561,558,0,3,6
四川,05.10,561,558,0,3,7
四川,05.09,561,558,0,3,7
四川,05.08,561,558,0,3,7
四川,05.07,561,558,0,3,7
四川,05.06,561,558,0,3,8
四川,05.05,561,558,0,3,9
四川,05.04,561,558,0,3,10
四川,05.03,561,558,0,3,10
四川,05.02,561,558,0,3,10
四川,05.01,561,558,0,3,11
四川,04.30,561,558,0,3,11
四川,04.29,561,558,0,3,9
四川,04.28,561,558,0,3,10
四川,04.27,561,558,0,3,11
四川,04.26,561,558,0,3,11
四川,04.25,561,558,0,3,11
四川,04.24,561,558,0,3,9
四川,04.23,561,558,0,3,9
四川,04.22,561,557,1,3,9
四川,04.21,561,556,2,3,9
四川,04.20,561,554,4,3,10
四川,04.19,561,554,4,3,11
四川,04.18,561,554,4,3,11
四川,04.17,561,553,5,3,10
四川,04.16,560,552,5,3,11
四川,04.15,560,552,5,3,12
四川,04.14,560,550,7,3,12
四川,04.13,560,548,9,3,13
四川,04.12,560,548,9,3,13
四川,04.11,560,547,10,3,15
四川,04.10,560,547,10,3,13
四川,04.09,560,546,11,3,14
四川,04.08,560,541,16,3,15
四川,04.07,560,541,16,3,16
四川,04.06,560,541,16,3,16
四川,04.05,559,540,16,3,16
四川,04.04,558,539,16,3,17
四川,04.03,557,538,16,3,17
四川,04.02,555,537,15,3,17
四川,04.01,554,537,14,3,23
四川,03.31,552,536,13,3,0
四川,03.30,550,536,11,3,0
四川,03.29,550,536,11,3,0
四川,03.28,550,536,11,3,0
四川,03.27,548,536,9,3,0
四川,03.26,548,536,9,3,0
四川,03.25,547,536,8,3,0
四川,03.24,547,536,8,3,0
四川,03.23,545,536,6,3,0
四川,03.22,543,536,4,3,0
四川,03.21,543,536,4,3,0
四川,03.20,542,536,3,3,0
四川,03.19,541,536,2,3,0
四川,03.18,540,531,6,3,0
四川,03.17,540,525,12,3,0
四川,03.16,539,520,16,3,0
四川,03.15,539,516,20,3,0
四川,03.14,539,515,21,3,0
四川,03.13,539,510,26,3,0
四川,03.12,539,500,36,3,0
四川,03.11,539,494,42,3,0
四川,03.10,539,484,52,3,0
四川,03.09,539,470,66,3,0
四川,03.08,539,465,71,3,0
四川,03.07,539,457,79,3,0
四川,03.06,539,448,88,3,0
四川,03.05,539,428,108,3,0
四川,03.04,539,418,118,3,0
四川,03.03,538,400,135,3,0
四川,03.02,538,389,146,3,0
四川,03.01,538,378,157,3,0
四川,02.29,538,363,172,3,0
四川,02.28,538,350,185,3,0
四川,02.27,538,326,209,3,0
四川,02.26,534,310,221,3,0
四川,02.25,531,292,236,3,0
四川,02.24,529,278,248,3,0
四川,02.23,527,263,261,3,0
四川,02.22,526,256,267,3,0
四川,02.21,526,242,281,3,0
四川,02.20,525,222,300,3,0
四川,02.19,520,198,319,3,0
四川,02.18,514,177,334,3,0
四川,02.17,508,163,342,3,0
四川,02.16,495,136,356,3,0
四川,02.15,481,127,351,3,0
四川,02.14,470,115,354,1,0
四川,02.13,463,105,357,1,0
四川,02.12,451,93,357,1,0
四川,02.11,436,85,350,1,0
四川,02.10,417,82,334,1,0
四川,02.09,405,76,328,1,0
四川,02.08,386,60,325,1,0
四川,02.07,363,50,312,1,0
四川,02.06,344,37,306,1,0
四川,02.05,321,27,293,1,0
四川,02.04,301,23,277,1,0
四川,02.03,282,14,267,1,0
四川,02.02,254,12,241,1,0
四川,02.01,231,3,227,1,0
四川,01.31,207,3,203,1,0
四川,01.30,177,1,175,1,0
四川,01.29,142,1,140,1,0
四川,01.28,108,1,107,,0
四川,01.27,90,,90,,0
四川,01.26,69,,69,,0
四川,01.25,44,,44,,0
四川,01.24,28,,28,,0
四川,01.23,15,,15,,0
四川,01.22,5,,5,,0
四川,01.21,2,,2,,0
山东,06.14,792,782,3,7,2
山东,06.13,792,782,3,7,2
山东,06.12,792,781,4,7,2
山东,06.11,792,781,4,7,2
山东,06.10,792,781,4,7,2
山东,06.09,792,781,4,7,1
山东,06.08,792,781,4,7,1
山东,06.07,792,781,4,7,1
山东,06.06,792,780,5,7,2
山东,06.05,792,780,5,7,2
山东,06.04,792,780,5,7,2
山东,06.03,792,780,5,7,2
山东,06.02,792,780,5,7,2
山东,06.01,792,780,5,7,2
山东,05.31,792,780,5,7,2
山东,05.30,792,780,5,7,2
山东,05.29,790,780,3,7,1
山东,05.28,788,780,1,7,1
山东,05.27,788,780,1,7,1
山东,05.26,788,780,1,7,1
山东,05.25,788,780,1,7,1
山东,05.24,788,780,1,7,1
山东,05.23,788,780,1,7,1
山东,05.22,788,780,1,7,0
山东,05.21,788,780,1,7,0
山东,05.20,788,780,1,7,0
山东,05.19,788,780,1,7,0
山东,05.18,788,780,1,7,0
山东,05.17,788,780,1,7,0
山东,05.16,788,780,1,7,0
山东,05.15,788,780,1,7,0
山东,05.14,788,778,3,7,0
山东,05.13,788,777,4,7,0
山东,05.12,788,777,4,7,0
山东,05.11,788,777,4,7,0
山东,05.10,788,777,4,7,0
山东,05.09,788,776,5,7,1
山东,05.08,788,776,5,7,1
山东,05.07,788,776,5,7,3
山东,05.06,788,775,6,7,3
山东,05.05,788,775,6,7,3
山东,05.04,788,773,8,7,3
山东,05.03,788,773,8,7,3
山东,05.02,787,772,8,7,3
山东,05.01,787,772,8,7,4
山东,04.30,787,772,8,7,4
山东,04.29,787,772,8,7,4
山东,04.28,787,771,9,7,4
山东,04.27,787,768,12,7,5
山东,04.26,787,768,12,7,6
山东,04.25,787,767,13,7,6
山东,04.24,787,767,13,7,6
山东,04.23,787,766,14,7,7
山东,04.22,787,766,14,7,7
山东,04.21,787,766,14,7,7
山东,04.20,787,765,15,7,9
山东,04.19,787,765,15,7,0
山东,04.18,787,765,15,7,0
山东,04.17,787,765,15,7,0
山东,04.16,787,761,19,7,11
山东,04.15,784,761,16,7,12
山东,04.14,784,761,16,7,12
山东,04.13,784,758,19,7,10
山东,04.12,784,758,19,7,10
山东,04.11,784,757,20,7,12
山东,04.10,784,757,20,7,14
山东,04.09,783,756,20,7,16
山东,04.08,783,756,20,7,15
山东,04.07,783,755,21,7,14
山东,04.06,781,755,19,7,14
山东,04.05,780,755,18,7,13
山东,04.04,779,755,17,7,12
山东,04.03,778,755,16,7,0
山东,04.02,778,754,17,7,0
山东,04.01,775,753,15,7,0
山东,03.31,774,753,14,7,0
山东,03.30,774,753,14,7,0
山东,03.29,773,753,13,7,0
山东,03.28,772,752,13,7,0
山东,03.27,772,752,13,7,0
山东,03.26,771,752,12,7,0
山东,03.25,769,752,10,7,0
山东,03.24,769,752,10,7,0
山东,03.23,768,752,9,7,0
山东,03.22,767,751,9,7,0
山东,03.21,765,750,8,7,0
山东,03.20,764,749,8,7,0
山东,03.19,762,748,7,7,0
山东,03.18,761,747,7,7,0
山东,03.17,761,746,8,7,0
山东,03.16,761,743,11,7,0
山东,03.15,760,743,10,7,0
山东,03.14,760,741,12,7,0
山东,03.13,760,740,13,7,0
山东,03.12,760,739,14,7,0
山东,03.11,760,733,21,6,0
山东,03.10,759,721,32,6,0
山东,03.09,758,703,49,6,0
山东,03.08,758,647,105,6,0
山东,03.07,758,637,115,6,0
山东,03.06,758,625,127,6,0
山东,03.05,758,602,150,6,0
山东,03.04,758,576,176,6,0
山东,03.03,758,511,241,6,0
山东,03.02,758,497,255,6,0
山东,03.01,758,455,297,6,0
山东,02.29,756,431,319,6,0
山东,02.28,756,411,339,6,0
山东,02.27,756,390,360,6,0
山东,02.26,756,381,369,6,0
山东,02.25,756,357,393,6,0
山东,02.24,755,343,406,6,0
山东,02.23,755,325,426,4,0
山东,02.22,754,311,439,4,0
山东,02.21,750,293,453,4,0
山东,02.20,748,270,474,4,0
山东,02.19,546,238,304,4,0
山东,02.18,544,215,326,3,0
山东,02.17,543,193,348,2,0
山东,02.16,541,175,364,2,0
山东,02.15,537,164,371,2,0
山东,02.14,530,139,389,2,0
山东,02.13,519,111,406,2,0
山东,02.12,506,98,406,2,0
山东,02.11,497,80,416,1,0
山东,02.10,486,71,414,1,0
山东,02.09,459,63,395,1,0
山东,02.08,435,50,384,1,0
山东,02.07,407,38,369,,0
山东,02.06,379,31,348,,0
山东,02.05,343,18,325,,0
山东,02.04,307,15,292,0,0
山东,02.03,270,7,263,,0
山东,02.02,246,6,240,,0
山东,02.01,225,5,220,,0
山东,01.31,202,2,200,0,0
山东,01.30,178,2,176,,0
山东,01.29,145,1,144,,0
山东,01.28,121,1,120,,0
山东,01.27,87,1,86,,0
山东,01.26,63,,63,,0
山东,01.25,39,,39,,0
山东,01.24,21,,21,,0
山东,01.23,9,,9,,0
山东,01.22,6,,6,,0
山东,01.21,1,,1,,0
山东,01.20,,,0,,0
吉林,06.14,155,153,0,2,0
吉林,06.13,155,153,0,2,0
吉林,06.12,155,153,0,2,0
吉林,06.11,155,153,0,2,0
吉林,06.10,155,153,0,2,0
吉林,06.09,155,153,0,2,0
吉林,06.08,155,153,0,2,0
吉林,06.07,155,153,0,2,0
吉林,06.06,155,151,2,2,0
吉林,06.05,155,150,3,2,0
吉林,06.04,155,149,4,2,0
吉林,06.03,155,148,5,2,0
吉林,06.02,155,147,6,2,0
吉林,06.01,155,147,6,2,0
吉林,05.31,155,144,9,2,1
吉林,05.30,155,144,9,2,1
吉林,05.29,155,142,11,2,1
吉林,05.28,155,136,17,2,1
吉林,05.27,155,133,20,2,1
吉林,05.26,155,128,25,2,1
吉林,05.25,155,128,25,2,1
吉林,05.24,155,128,25,2,1
吉林,05.23,155,128,25,2,1
吉林,05.22,154,128,24,2,1
吉林,05.21,154,127,25,2,1
吉林,05.20,152,125,25,2,1
吉林,05.19,152,125,25,2,1
吉林,05.18,148,123,23,2,1
吉林,05.17,146,122,22,2,3
吉林,05.16,144,113,29,2,5
吉林,05.15,140,108,31,1,4
吉林,05.14,138,108,29,1,4
吉林,05.13,134,108,25,1,4
吉林,05.12,133,108,24,1,4
吉林,05.11,127,105,21,1,3
吉林,05.10,127,105,21,1,3
吉林,05.09,124,105,18,1,4
吉林,05.08,113,105,7,1,2
吉林,05.07,113,104,8,1,2
吉林,05.06,112,103,8,1,2
吉林,05.05,112,103,8,1,2
吉林,05.04,112,103,8,1,2
吉林,05.03,112,103,8,1,2
吉林,05.02,112,103,8,1,2
吉林,05.01,112,102,9,1,2
吉林,04.30,111,101,9,1,2
吉林,04.29,111,99,11,1,2
吉林,04.28,110,99,10,1,2
吉林,04.27,110,99,10,1,2
吉林,04.26,110,99,10,1,1
吉林,04.25,109,99,9,1,1
吉林,04.24,109,99,9,1,1
